customer_id,signup_date,region,acquisition_channel
16607,2023-09-28,East,Organic
16608,2023-12-31,East,Organic
16609,2022-03-03,East,Social
16610,2023-06-09,South,Email
16611,2022-09-02,South,Social
16612,2022-02-04,West,Referral
16613,2023-11-05,South,Email
16614,2022-02-15,North,Organic
16615,2022-05-31,East,Organic
16616,2022-01-19,North,Social
16617,2022-12-11,North,Organic
16618,2023-03-14,North,Social
16619,2022-08-23,East,Social
16620,2022-02-22,West,Email
16621,2022-03-26,South,Email
16622,2023-11-13,North,Referral
16623,2023-08-12,West,Social
16624,2023-11-15,North,Email
16625,2023-01-23,West,Paid Search
16626,2023-02-03,East,Paid Search
16627,2023-07-28,North,Paid Search
16628,2023-03-27,South,Referral
16629,2022-11-15,South,Email
16630,2022-08-02,West,Social
16631,2022-12-21,North,Organic
16632,2022-02-16,West,Social
16633,2022-05-21,West,Paid Search
16634,2023-06-23,West,Social
16635,2023-09-26,West,Organic
16636,2022-03-16,North,Social
16637,2022-03-12,East,Email
16638,2022-03-04,West,Paid Search
16639,2023-08-01,South,Organic
16640,2022-08-16,North,Organic
16641,2022-08-27,South,Organic
16642,2022-01-10,North,Organic
16643,2023-12-11,West,Paid Search
16644,2022-11-13,South,Paid Search
16645,2023-08-06,East,Paid Search
16646,2023-06-01,West,Email
16647,2022-04-14,South,Paid Search
16648,2023-08-08,West,Organic
16649,2023-02-06,North,Social
16650,2023-03-18,North,Paid Search
16651,2022-05-27,North,Email
16652,2023-09-11,South,Referral
16653,2023-11-12,South,Social
16654,2022-10-24,South,Paid Search
16655,2022-03-09,North,Paid Search
16656,2023-09-12,North,Social
16657,2023-10-10,East,Social
16658,2023-01-05,North,Organic
16659,2023-02-27,West,Email
16660,2022-06-12,West,Social
16661,2022-02-19,East,Social
16662,2023-11-21,East,Organic
16663,2022-12-19,East,Paid Search
16664,2022-07-20,East,Paid Search
16665,2023-05-22,West,Organic
16666,2022-01-20,West,Email
16667,2022-02-28,South,Paid Search
16668,2022-06-27,East,Organic
16669,2022-11-25,West,Paid Search
16670,2022-09-25,North,Social
16671,2022-05-17,East,Social
16672,2022-09-14,East,Social
16673,2022-09-01,East,Referral
16674,2023-01-19,South,Referral
16675,2023-02-15,South,Paid Search
16676,2023-10-07,North,Organic
16677,2023-08-12,East,Social
16678,2022-08-02,West,Email
16679,2023-10-21,West,Paid Search
16680,2023-01-16,South,Referral
16681,2022-05-18,North,Paid Search
16682,2022-09-06,West,Referral
16683,2023-06-26,East,Email
16684,2023-08-23,East,Organic
16685,2022-10-01,South,Social
16686,2022-04-26,North,Social
16687,2022-05-21,West,Email
16688,2022-03-17,East,Email
16689,2023-05-26,South,Organic
16690,2023-01-03,West,Organic
16691,2022-11-26,East,Organic
16692,2023-05-06,West,Organic
16693,2023-08-28,South,Paid Search
16694,2023-08-04,South,Paid Search
16695,2022-04-11,West,Organic
16696,2023-03-07,West,Paid Search
16697,2023-10-07,West,Organic
16698,2023-07-19,West,Organic
16699,2022-08-29,South,Referral
16700,2022-10-14,North,Referral
16701,2023-10-12,South,Social
16702,2022-01-24,West,Organic
16703,2023-01-19,South,Email
16704,2022-03-26,West,Organic
16705,2023-10-16,West,Paid Search
16706,2022-01-29,West,Social
16707,2022-01-18,West,Paid Search
16708,2022-08-29,East,Referral
16709,2022-05-27,South,Email
16710,2022-12-28,West,Organic
16711,2022-08-07,North,Organic
16712,2022-09-18,North,Social
16713,2023-02-17,West,Paid Search
16714,2023-02-14,East,Organic
16715,2023-11-14,East,Organic
16716,2022-12-17,North,Referral
16717,2023-02-16,East,Organic
16718,2023-05-10,West,Referral
16719,2022-05-08,East,Email
16720,2023-05-02,South,Organic
16721,2023-09-22,East,Paid Search
16722,2022-08-21,West,Social
16723,2022-05-11,West,Paid Search
16724,2022-09-10,South,Organic
16725,2022-07-20,East,Organic
16726,2023-03-04,North,Social
16727,2023-09-23,South,Email
16728,2023-03-12,North,Paid Search
16729,2022-04-02,East,Organic
16730,2022-08-18,East,Paid Search
16731,2023-05-19,South,Social
16732,2022-08-30,North,Organic
16733,2023-03-05,North,Referral
16734,2023-05-22,North,Social
16735,2022-08-29,East,Organic
16736,2023-04-18,North,Social
16737,2022-10-18,North,Email
16738,2022-04-09,West,Email
16739,2022-09-29,North,Organic
16740,2022-11-18,West,Referral
16741,2022-01-02,East,Paid Search
16742,2023-10-14,East,Social
16743,2023-01-21,East,Organic
16744,2022-01-27,North,Organic
16745,2023-09-26,West,Referral
16746,2023-09-17,West,Paid Search
16747,2022-01-09,South,Organic
16748,2022-04-30,West,Social
16749,2022-09-23,East,Organic
16750,2023-01-06,West,Social
16751,2023-06-14,West,Referral
16752,2022-11-06,North,Organic
16753,2023-03-23,West,Email
16754,2022-01-08,West,Referral
16755,2023-04-26,East,Referral
16756,2023-10-31,North,Paid Search
16757,2023-01-20,West,Email
16758,2022-11-29,East,Email
16759,2022-08-05,South,Organic
16760,2023-11-28,West,Email
16761,2022-01-25,East,Paid Search
16762,2022-07-29,West,Paid Search
16763,2022-04-12,East,Paid Search
16764,2023-09-25,South,Social
16765,2022-12-19,West,Organic
16766,2023-11-05,East,Organic
16767,2023-05-01,East,Organic
16768,2023-02-11,South,Organic
16769,2023-01-13,North,Referral
16770,2022-05-28,East,Paid Search
16771,2023-02-15,South,Organic
16772,2023-05-16,West,Referral
16773,2023-12-06,West,Organic
16774,2023-02-05,West,Paid Search
16775,2023-11-17,North,Social
16776,2023-11-21,East,Social
16777,2023-01-17,North,Organic
16778,2022-11-17,West,Email
16779,2022-04-15,South,Email
16780,2022-07-16,West,Email
16781,2023-10-04,South,Organic
16782,2022-04-11,North,Social
16783,2022-10-17,West,Paid Search
16784,2023-05-26,East,Email
16785,2022-06-25,West,Referral
16786,2023-12-13,West,Social
16787,2023-04-20,East,Social
16788,2022-01-21,South,Organic
16789,2022-06-30,East,Organic
16790,2023-06-25,West,Email
16791,2023-09-23,West,Organic
16792,2023-11-08,South,Email
16793,2023-09-14,East,Social
16794,2022-02-24,South,Paid Search
16795,2023-06-17,East,Organic
16796,2022-03-22,West,Social
16797,2022-02-25,West,Email
16798,2023-05-21,South,Paid Search
16799,2022-12-16,South,Paid Search
16800,2023-04-19,North,Organic
16801,2023-09-14,North,Social
16802,2022-02-20,South,Organic
16803,2023-01-21,West,Email
16804,2023-09-02,South,Organic
16805,2022-11-18,South,Organic
16806,2023-01-18,East,Organic
16807,2022-12-30,North,Organic
16808,2023-10-25,North,Social
16809,2022-02-06,West,Social
16810,2023-10-03,North,Organic
16811,2023-08-19,South,Organic
16812,2023-08-17,East,Social
16813,2022-10-28,North,Organic
16814,2023-01-12,South,Paid Search
16815,2022-09-27,North,Organic
16816,2022-07-03,South,Email
16817,2023-10-02,West,Referral
16818,2023-01-05,South,Organic
16819,2023-06-13,South,Referral
16820,2022-03-15,South,Social
16821,2023-07-30,West,Referral
16822,2023-04-26,North,Social
16823,2023-12-30,West,Social
16824,2022-04-08,South,Email
16825,2023-01-30,West,Social
16826,2023-01-09,South,Organic
16827,2023-01-29,North,Social
16828,2022-02-09,East,Email
16829,2022-12-12,North,Organic
16830,2022-08-07,West,Organic
16831,2023-03-27,East,Organic
16832,2022-06-19,East,Paid Search
16833,2022-11-14,North,Organic
16834,2023-03-29,East,Organic
16835,2022-02-16,South,Organic
16836,2023-07-29,West,Email
16837,2023-06-07,East,Organic
16838,2022-02-11,East,Organic
16839,2022-02-17,West,Organic
16840,2023-09-13,East,Paid Search
16841,2022-07-26,East,Organic
16842,2023-09-21,North,Referral
16843,2022-12-31,East,Organic
16844,2022-09-07,South,Organic
16845,2022-07-19,North,Paid Search
16846,2023-04-27,West,Social
16847,2022-03-22,North,Paid Search
16848,2022-10-21,East,Organic
16849,2022-09-10,North,Paid Search
16850,2022-04-23,South,Paid Search
16851,2022-09-15,West,Paid Search
16852,2023-01-21,North,Referral
16853,2023-05-10,East,Referral
16854,2022-03-05,East,Paid Search
16855,2023-09-29,West,Organic
16856,2023-10-04,North,Paid Search
16857,2023-05-21,West,Referral
16858,2023-11-06,South,Referral
16859,2022-11-09,South,Organic
16860,2023-08-23,South,Organic
16861,2023-06-15,South,Organic
16862,2023-02-15,East,Social
16863,2022-05-12,North,Paid Search
16864,2023-02-12,South,Paid Search
16865,2023-10-20,East,Paid Search
16866,2023-12-20,South,Organic
16867,2022-11-24,North,Social
16868,2022-06-30,South,Paid Search
16869,2023-06-30,South,Organic
16870,2022-02-25,East,Email
16871,2022-04-21,West,Email
16872,2023-02-15,East,Email
16873,2023-12-24,East,Social
16874,2022-08-29,North,Organic
16875,2022-11-20,West,Organic
16876,2022-08-24,South,Organic
16877,2022-11-18,South,Email
16878,2022-01-06,North,Referral
16879,2023-03-11,North,Paid Search
16880,2023-03-12,West,Social
16881,2022-08-19,North,Email
16882,2022-07-12,South,Referral
16883,2023-07-10,North,Paid Search
16884,2022-05-18,West,Organic
16885,2022-02-04,West,Social
16886,2022-01-30,West,Social
16887,2023-10-06,West,Email
16888,2022-09-23,West,Social
16889,2022-03-16,South,Paid Search
16890,2023-10-04,North,Email
16891,2022-04-19,South,Organic
16892,2022-09-03,South,Paid Search
16893,2022-01-16,East,Organic
16894,2023-05-11,North,Organic
16895,2023-05-26,North,Organic
16896,2023-07-07,East,Email
16897,2022-07-12,North,Social
16898,2022-08-28,North,Organic
16899,2023-11-16,North,Paid Search
16900,2023-08-23,East,Organic
16901,2022-01-28,North,Paid Search
16902,2023-05-21,North,Organic
16903,2023-08-17,North,Email
16904,2023-02-13,West,Referral
16905,2023-04-13,North,Paid Search
16906,2022-01-01,North,Email
16907,2022-01-22,West,Email
16908,2022-01-26,West,Organic
16909,2022-04-27,North,Paid Search
16910,2023-12-25,North,Organic
16911,2023-04-09,North,Paid Search
16912,2023-07-26,East,Social
16913,2022-08-04,North,Paid Search
16914,2023-11-16,West,Paid Search
16915,2022-05-26,West,Organic
16916,2023-10-21,East,Organic
16917,2022-01-23,North,Referral
16918,2022-01-15,West,Organic
16919,2022-02-27,East,Social
16920,2023-08-02,West,Organic
16921,2022-07-07,North,Organic
16922,2022-11-26,East,Organic
16923,2022-12-11,West,Referral
16924,2023-07-31,West,Organic
16925,2022-09-12,East,Email
16926,2022-01-05,East,Organic
16927,2022-10-10,South,Email
16928,2022-07-30,East,Email
16929,2023-06-18,West,Email
16930,2023-07-03,East,Organic
16931,2022-03-09,North,Organic
16932,2023-08-02,North,Social
16933,2022-02-21,East,Paid Search
16934,2023-03-29,West,Organic
16935,2022-10-12,North,Paid Search
16936,2022-08-08,South,Organic
16937,2022-12-19,West,Paid Search
16938,2022-08-15,East,Paid Search
16939,2023-08-03,North,Organic
16940,2023-12-07,South,Paid Search
16941,2023-08-19,South,Email
16942,2022-11-17,North,Referral
16943,2023-01-03,East,Email
16944,2022-11-23,East,Paid Search
16945,2023-08-03,East,Social
16946,2023-02-08,East,Organic
16947,2022-12-08,North,Email
16948,2022-10-26,North,Organic
16949,2022-10-01,North,Organic
16950,2023-02-08,North,Email
16951,2023-05-18,East,Organic
16952,2022-11-12,North,Email
16953,2023-08-12,East,Email
16954,2023-08-27,North,Organic
16955,2022-11-10,North,Paid Search
16956,2023-10-26,North,Email
16957,2022-05-07,East,Email
16958,2023-11-12,East,Social
16959,2022-08-03,West,Paid Search
16960,2023-02-16,North,Social
16961,2022-07-27,East,Paid Search
16962,2022-11-19,West,Organic
16963,2022-09-06,South,Email
16964,2023-05-30,North,Organic
16965,2022-03-01,North,Organic
16966,2023-09-04,North,Organic
16967,2023-10-22,West,Social
16968,2023-02-15,South,Referral
16969,2023-02-04,East,Referral
16970,2023-05-26,West,Organic
16971,2022-05-26,South,Paid Search
16972,2023-07-02,East,Social
16973,2022-06-09,North,Organic
16974,2023-05-09,South,Paid Search
16975,2022-08-12,North,Organic
16976,2023-06-29,North,Email
16977,2023-08-01,South,Email
16978,2022-06-02,East,Organic
16979,2023-03-27,East,Organic
16980,2022-12-30,East,Social
16981,2022-08-03,North,Email
16982,2023-03-06,West,Organic
16983,2023-12-26,North,Organic
16984,2022-01-02,West,Referral
16985,2023-11-30,East,Email
16986,2023-09-17,East,Email
16987,2023-01-22,South,Email
16988,2023-03-22,West,Referral
16989,2022-09-27,East,Paid Search
16990,2022-04-05,North,Organic
16991,2023-02-22,West,Paid Search
16992,2023-08-19,North,Social
16993,2022-06-18,East,Organic
16994,2023-06-08,East,Organic
16995,2023-07-01,West,Organic
16996,2023-07-08,South,Email
16997,2022-09-06,North,Email
16998,2022-10-14,South,Paid Search
16999,2022-10-31,North,Organic
17000,2023-09-16,East,Social
17001,2023-10-20,South,Organic
17002,2022-10-30,West,Social
17003,2023-12-10,North,Organic
17004,2023-02-21,North,Referral
17005,2022-10-09,South,Paid Search
17006,2022-01-01,North,Email
17007,2023-03-23,North,Organic
17008,2023-04-16,South,Organic
17009,2023-12-08,South,Email
17010,2023-06-09,North,Paid Search
17011,2022-01-22,East,Social
17012,2023-02-18,West,Paid Search
17013,2023-06-27,East,Paid Search
17014,2022-12-29,South,Social
17015,2022-11-10,North,Paid Search
17016,2023-08-15,North,Social
17017,2023-03-23,East,Paid Search
17018,2023-05-13,East,Paid Search
17019,2022-12-05,North,Social
17020,2022-07-22,North,Organic
17021,2023-01-14,South,Organic
17022,2023-12-02,South,Organic
17023,2023-03-16,West,Paid Search
17024,2023-06-01,North,Email
17025,2022-04-01,North,Organic
17026,2023-12-23,South,Organic
17027,2022-06-28,North,Organic
17028,2023-12-11,North,Organic
17029,2022-11-22,South,Organic
17030,2023-11-02,South,Organic
17031,2023-10-14,North,Social
17032,2023-07-06,East,Email
17033,2023-10-31,East,Organic
17034,2023-03-21,North,Organic
17035,2023-09-12,West,Organic
17036,2022-05-06,South,Paid Search
17037,2022-02-21,West,Paid Search
17038,2023-02-01,West,Referral
17039,2023-08-15,South,Social
17040,2023-07-13,North,Paid Search
17041,2023-01-21,West,Organic
17042,2023-01-16,South,Email
17043,2023-03-22,North,Referral
17044,2023-09-26,East,Organic
17045,2023-09-07,South,Social
17046,2022-03-22,West,Organic
17047,2023-03-11,East,Email
17048,2022-10-06,West,Organic
17049,2023-08-07,East,Email
17050,2023-01-05,East,Organic
17051,2023-12-25,East,Paid Search
17052,2022-11-12,West,Email
17053,2023-05-11,West,Email
17054,2022-03-21,West,Email
17055,2023-11-12,West,Organic
17056,2022-04-23,East,Email
17057,2022-10-04,North,Organic
17058,2023-09-04,West,Email
17059,2023-12-08,North,Organic
17060,2022-12-20,North,Paid Search
17061,2022-12-20,South,Paid Search
17062,2022-02-05,East,Referral
17063,2023-12-16,East,Email
17064,2022-01-13,North,Organic
17065,2022-01-20,North,Email
17066,2022-12-12,North,Organic
17067,2022-01-03,South,Organic
17068,2022-04-30,North,Paid Search
17069,2023-04-04,East,Social
17070,2023-05-30,North,Referral
17071,2022-08-06,South,Referral
17072,2023-08-04,South,Organic
17073,2023-03-20,East,Organic
17074,2022-06-16,West,Social
17075,2023-06-05,North,Organic
17076,2023-03-09,South,Email
17077,2023-08-16,East,Referral
17078,2022-04-23,North,Organic
17079,2022-06-18,West,Paid Search
17080,2022-08-10,West,Social
17081,2022-09-07,East,Email
17082,2023-10-11,West,Referral
17083,2023-06-19,South,Email
17084,2023-02-02,South,Organic
17085,2023-01-30,North,Social
17086,2023-10-09,North,Social
17087,2022-11-23,North,Referral
17088,2022-06-14,South,Paid Search
17089,2022-04-10,East,Paid Search
17090,2022-08-29,North,Paid Search
17091,2023-04-22,East,Organic
17092,2022-12-10,North,Referral
17093,2022-11-04,South,Referral
17094,2022-12-17,North,Paid Search
17095,2023-12-13,East,Referral
17096,2023-12-30,East,Paid Search
17097,2022-04-28,East,Social
17098,2022-03-25,North,Email
17099,2022-06-28,South,Email
17100,2023-09-14,West,Email
17101,2022-12-02,North,Email
17102,2023-09-23,South,Social
17103,2023-04-18,North,Paid Search
17104,2023-02-08,North,Social
17105,2022-07-25,South,Organic
17106,2022-09-09,North,Organic
17107,2022-04-18,East,Email
17108,2023-01-15,West,Social
17109,2022-07-24,North,Referral
17110,2022-08-02,North,Organic
17111,2022-01-29,West,Organic
17112,2023-08-07,South,Paid Search
17113,2023-11-17,West,Social
17114,2022-12-30,South,Referral
17115,2023-01-27,East,Social
17116,2023-11-07,West,Paid Search
17117,2023-01-09,North,Social
17118,2023-03-31,West,Organic
17119,2022-11-09,East,Referral
17120,2023-01-11,West,Paid Search
17121,2023-01-16,North,Paid Search
17122,2023-06-04,South,Email
17123,2023-03-18,North,Social
17124,2023-01-03,West,Organic
17125,2022-02-25,North,Organic
17126,2023-10-23,North,Social
17127,2023-10-11,West,Referral
17128,2022-05-15,South,Email
17129,2022-08-03,East,Organic
17130,2023-12-12,South,Email
17131,2022-08-23,East,Organic
17132,2023-08-16,North,Organic
17133,2023-07-28,South,Organic
17134,2023-09-21,East,Paid Search
17135,2022-01-12,South,Paid Search
17136,2022-12-19,North,Organic
17137,2023-02-17,North,Organic
17138,2023-09-04,East,Email
17139,2022-06-13,North,Organic
17140,2022-08-12,South,Organic
17141,2022-05-12,South,Paid Search
17142,2023-07-11,South,Social
17143,2023-12-31,East,Social
17144,2022-04-13,South,Paid Search
17145,2022-06-20,West,Email
17146,2022-08-13,East,Social
17147,2023-10-11,West,Email
17148,2022-11-22,East,Paid Search
17149,2022-07-25,North,Organic
17150,2022-08-24,West,Organic
17151,2023-03-13,West,Organic
17152,2022-10-10,East,Paid Search
17153,2022-04-13,North,Referral
17154,2023-08-22,North,Organic
17155,2022-11-05,East,Paid Search
17156,2022-07-07,South,Referral
17157,2023-06-16,East,Email
17158,2023-06-29,South,Organic
17159,2022-04-24,East,Referral
17160,2022-02-23,North,Paid Search
17161,2022-02-03,North,Organic
17162,2023-07-13,North,Paid Search
17163,2023-04-02,West,Organic
17164,2023-08-02,East,Social
17165,2023-04-03,West,Organic
17166,2022-10-21,East,Social
17167,2023-03-07,West,Organic
17168,2023-06-12,East,Referral
17169,2022-10-19,West,Organic
17170,2023-10-31,West,Referral
17171,2023-10-19,East,Organic
17172,2023-08-08,North,Social
17173,2023-12-26,East,Social
17174,2022-10-13,North,Email
17175,2022-03-25,North,Organic
17176,2022-12-20,East,Email
17177,2023-06-29,West,Email
17178,2023-07-23,North,Paid Search
17179,2022-10-11,North,Email
17180,2022-08-02,West,Referral
17181,2022-11-22,North,Referral
17182,2023-08-10,North,Paid Search
17183,2022-02-14,East,Organic
17184,2022-08-28,West,Organic
17185,2022-06-17,East,Email
17186,2023-08-12,East,Referral
17187,2022-12-09,South,Paid Search
17188,2022-03-05,North,Organic
17189,2022-07-11,West,Paid Search
17190,2022-02-02,West,Paid Search
17191,2022-12-14,South,Referral
17192,2023-12-30,North,Email
17193,2023-02-19,North,Organic
17194,2023-09-27,North,Paid Search
17195,2023-06-27,South,Organic
17196,2023-10-07,North,Email
17197,2022-08-16,West,Email
17198,2023-11-26,North,Organic
17199,2022-06-24,East,Paid Search
17200,2022-11-16,East,Referral
17201,2023-05-13,West,Social
17202,2022-07-29,West,Email
17203,2022-07-13,South,Paid Search
17204,2022-04-05,North,Referral
17205,2022-01-04,East,Email
17206,2023-01-01,North,Referral
17207,2023-12-22,North,Organic
17208,2022-06-10,North,Organic
17209,2022-11-18,West,Organic
17210,2023-11-14,North,Social
17211,2023-07-18,South,Email
17212,2022-01-03,South,Organic
17213,2023-01-01,East,Referral
17214,2022-04-15,South,Referral
17215,2022-06-30,West,Organic
17216,2022-06-29,East,Email
17217,2023-03-24,South,Email
17218,2022-05-26,South,Organic
17219,2022-07-03,West,Email
17220,2022-06-14,West,Organic
17221,2022-09-18,South,Referral
17222,2023-04-24,South,Social
17223,2022-10-19,North,Referral
17224,2022-08-28,North,Social
17225,2023-01-13,North,Organic
17226,2023-03-25,North,Paid Search
17227,2022-01-12,North,Email
17228,2023-10-12,West,Paid Search
17229,2023-10-31,West,Email
17230,2023-03-16,West,Paid Search
17231,2023-02-24,East,Organic
17232,2023-05-23,East,Paid Search
17233,2022-11-18,North,Email
17234,2022-09-24,East,Paid Search
17235,2022-09-15,South,Email
17236,2022-04-27,East,Paid Search
17237,2023-09-07,West,Social
17238,2022-08-23,West,Email
17239,2022-07-27,North,Email
17240,2023-12-05,East,Paid Search
17241,2023-01-05,North,Paid Search
17242,2023-03-30,North,Organic
17243,2022-06-29,North,Email
17244,2022-07-22,North,Organic
17245,2023-06-16,East,Social
17246,2022-11-26,South,Social
17247,2022-04-18,North,Paid Search
17248,2023-09-02,West,Social
17249,2022-10-22,East,Email
17250,2023-05-03,South,Organic
17251,2022-09-07,East,Social
17252,2023-02-14,East,Referral
17253,2023-07-21,South,Organic
17254,2023-10-09,East,Organic
17255,2022-06-01,West,Email
17256,2023-05-06,South,Paid Search
17257,2023-10-30,South,Email
17258,2023-04-15,North,Email
17259,2022-04-15,West,Social
17260,2022-05-19,South,Organic
17261,2022-05-29,North,Paid Search
17262,2022-03-19,West,Social
17263,2023-07-05,East,Paid Search
17264,2023-12-06,North,Paid Search
17265,2023-01-13,North,Organic
17266,2023-03-14,South,Organic
17267,2023-07-19,West,Paid Search
17268,2022-10-31,South,Paid Search
17269,2022-12-11,North,Email
17270,2023-03-06,East,Email
17271,2022-08-11,South,Social
17272,2022-02-15,North,Social
17273,2023-02-19,West,Organic
17274,2023-08-24,North,Organic
17275,2022-02-23,West,Social
17276,2022-06-08,West,Paid Search
17277,2022-07-11,North,Paid Search
17278,2023-08-11,East,Organic
17279,2023-01-04,West,Email
17280,2023-01-26,East,Organic
17281,2023-04-17,East,Organic
17282,2022-07-21,North,Paid Search
17283,2023-06-05,North,Social
17284,2022-01-23,East,Organic
17285,2022-03-25,North,Email
17286,2023-08-19,North,Paid Search
17287,2023-04-26,South,Paid Search
17288,2022-05-09,North,Paid Search
17289,2022-11-17,West,Organic
17290,2022-02-07,West,Paid Search
17291,2023-05-06,West,Social
17292,2023-07-06,North,Organic
17293,2022-07-23,South,Referral
17294,2022-09-13,West,Organic
17295,2022-06-22,South,Paid Search
17296,2022-10-12,East,Email
17297,2022-07-18,East,Social
17298,2022-06-30,South,Organic
17299,2022-11-11,North,Organic
17300,2023-09-20,East,Email
17301,2023-07-11,North,Organic
17302,2022-08-06,West,Email
17303,2023-11-20,East,Social
17304,2022-06-03,North,Organic
17305,2023-10-27,East,Social
17306,2022-08-14,South,Organic
17307,2023-01-30,North,Social
17308,2022-05-29,West,Referral
17309,2023-07-11,East,Email
17310,2022-08-20,East,Referral
17311,2023-09-29,West,Social
17312,2022-03-02,East,Organic
17313,2023-01-02,South,Organic
17314,2022-04-26,North,Organic
17315,2023-10-11,North,Paid Search
17316,2022-11-01,South,Email
17317,2023-05-08,South,Paid Search
17318,2023-10-05,East,Email
17319,2023-01-27,South,Paid Search
17320,2022-02-11,East,Organic
17321,2022-06-11,West,Organic
17322,2022-06-05,West,Referral
17323,2023-10-30,South,Paid Search
17324,2023-10-26,West,Paid Search
17325,2022-12-15,West,Organic
17326,2023-10-12,North,Referral
17327,2022-06-29,South,Organic
17328,2023-05-11,North,Email
17329,2022-10-14,East,Organic
17330,2022-06-25,East,Organic
17331,2022-07-02,South,Email
17332,2022-11-03,West,Email
17333,2022-09-05,South,Email
17334,2022-06-04,South,Organic
17335,2022-09-01,West,Referral
17336,2022-04-04,West,Paid Search
17337,2023-12-09,West,Referral
17338,2022-10-05,North,Organic
17339,2022-03-20,North,Paid Search
17340,2023-02-25,North,Paid Search
17341,2023-10-07,South,Social
17342,2022-09-20,North,Social
17343,2023-09-10,West,Paid Search
17344,2023-03-22,East,Organic
17345,2023-06-24,South,Organic
17346,2022-08-05,North,Organic
17347,2022-01-27,South,Social
17348,2022-09-10,South,Organic
17349,2023-11-06,East,Organic
17350,2023-08-01,North,Paid Search
17351,2023-07-27,West,Organic
17352,2023-10-04,North,Referral
17353,2022-09-30,North,Organic
17354,2022-08-24,West,Referral
17355,2023-11-07,North,Email
17356,2023-02-22,North,Paid Search
17357,2022-08-06,East,Paid Search
17358,2022-07-23,South,Email
17359,2023-10-03,North,Email
17360,2022-02-08,North,Organic
17361,2022-02-15,North,Referral
17362,2023-06-23,East,Paid Search
17363,2022-01-01,North,Paid Search
17364,2022-05-05,West,Paid Search
17365,2023-12-25,West,Email
17366,2022-11-07,North,Paid Search
17367,2023-06-16,South,Paid Search
17368,2022-12-22,North,Organic
17369,2022-03-08,South,Paid Search
17370,2022-05-15,North,Organic
17371,2023-07-10,West,Social
17372,2022-03-11,South,Paid Search
17373,2023-03-11,South,Referral
17374,2022-09-12,East,Email
17375,2022-09-28,West,Social
17376,2023-11-27,South,Referral
17377,2023-03-19,North,Organic
17378,2023-03-26,West,Paid Search
17379,2022-09-13,South,Organic
17380,2022-10-06,East,Organic
17381,2023-05-16,East,Paid Search
17382,2022-01-29,East,Email
17383,2022-06-23,North,Social
17384,2023-03-15,North,Organic
17385,2023-04-01,South,Social
17386,2022-03-09,East,Organic
17387,2023-07-30,West,Organic
17388,2023-02-01,East,Organic
17389,2022-06-23,West,Email
17390,2023-07-03,West,Paid Search
17391,2023-12-25,East,Organic
17392,2022-11-06,North,Organic
17393,2022-07-26,South,Paid Search
17394,2022-08-07,East,Social
17395,2023-03-09,East,Organic
17396,2022-02-04,North,Social
17397,2022-12-19,East,Email
17398,2022-01-19,South,Paid Search
17399,2022-01-29,South,Organic
17400,2022-11-10,West,Referral
17401,2023-06-29,South,Paid Search
17402,2023-10-07,East,Paid Search
17403,2022-03-05,East,Social
17404,2022-06-28,East,Social
17405,2022-11-04,North,Email
17406,2023-02-24,East,Social
17407,2023-12-22,South,Organic
17408,2023-05-15,East,Social
17409,2023-01-29,North,Paid Search
17410,2022-02-14,West,Social
17411,2022-02-28,West,Paid Search
17412,2022-04-22,South,Organic
17413,2023-04-28,South,Paid Search
17414,2022-08-30,South,Social
17415,2022-06-25,East,Paid Search
17416,2023-05-05,East,Social
17417,2023-08-19,East,Organic
17418,2022-11-17,West,Organic
17419,2023-10-06,South,Paid Search
17420,2023-06-20,East,Paid Search
17421,2023-06-07,South,Email
17422,2023-09-26,East,Referral
17423,2022-05-15,South,Email
17424,2023-07-08,West,Paid Search
17425,2023-12-01,North,Paid Search
17426,2023-12-26,North,Referral
17427,2023-02-26,South,Email
17428,2023-07-05,West,Social
17429,2023-10-11,East,Organic
17430,2023-09-15,South,Social
17431,2023-10-18,South,Organic
17432,2023-08-31,South,Social
17433,2022-10-06,West,Social
17434,2023-06-18,West,Referral
17435,2022-10-27,West,Organic
17436,2023-08-09,West,Social
17437,2023-08-15,North,Organic
17438,2023-11-14,North,Paid Search
17439,2023-03-06,East,Email
17440,2022-12-13,East,Paid Search
17441,2022-05-01,North,Paid Search
17442,2023-04-11,East,Email
17443,2023-02-18,North,Email
17444,2023-01-11,North,Email
17445,2023-05-09,South,Paid Search
17446,2023-09-14,West,Email
17447,2022-04-19,East,Paid Search
17448,2022-11-11,East,Organic
17449,2023-06-12,West,Paid Search
17450,2023-08-22,West,Email
17451,2023-07-23,South,Organic
17452,2023-08-07,West,Organic
17453,2023-09-17,North,Referral
17454,2023-12-04,East,Social
17455,2023-03-20,North,Email
17456,2022-07-01,South,Social
17457,2023-02-16,East,Referral
17458,2023-06-03,North,Paid Search
17459,2022-03-15,South,Organic
17460,2023-07-07,East,Email
17461,2023-02-02,East,Referral
17462,2023-11-15,North,Email
17463,2022-06-04,North,Organic
17464,2023-10-25,South,Referral
17465,2022-11-24,West,Social
17466,2023-02-23,West,Paid Search
17467,2023-04-27,South,Referral
17468,2023-02-27,East,Email
17469,2023-10-22,East,Social
17470,2022-05-03,West,Referral
17471,2023-06-17,North,Organic
17472,2023-12-13,East,Social
17473,2022-06-10,East,Paid Search
17474,2022-07-06,South,Social
17475,2022-12-13,North,Social
